repID,call,revenue
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,2,2515.0105059499074
0LK62LATB8E3,4,3854.6362399654313
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,4,2504.83851588954
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,5,0
RJ7CCATUH4Q1,3,4444.2168172684005
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,2,2828.9609367035914
AFA0Z9M2M4LQ,1,2923.4316707619632
0LK62LATB8E3,3,981.5815724165457
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,3,3703.0570606571346
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,4,4459.663668491938
AFA0Z9M2M4LQ,3,2914.1254978899256
0LK62LATB8E3,3,3127.3044480555186
QO0YHBN8KRMK,5,0
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,3,3941.8429097941043
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,5,0
AFA0Z9M2M4LQ,3,3834.4456780142846
0LK62LATB8E3,3,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,1,2927.4376119171893
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,2,3960.4291830860734
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,1,4007.616251755655
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,4,3192.34441566242
0LK62LATB8E3,3,3559.146653951969
QO0YHBN8KRMK,1,2246.6932085873595
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,1,2330.4954503046697
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,1,538.6680526153816
QO0YHBN8KRMK,2,4684.533797084911
MBT9G0X70NTI,2,1937.740932399511
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,5,4203.152323109309
RJ7CCATUH4Q1,1,3115.8545855219754
9GZT5Z5AOMKV,3,3868.4278951583765
S0Y0Y2454IU2,2,3759.117360967749
YOZ51B6A2QMB,2,3010.1204002509976
AFA0Z9M2M4LQ,3,3422.187226741327
0LK62LATB8E3,1,3483.6474172751973
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,2,2922.2356093269987
RJ7CCATUH4Q1,3,3697.8699764286703
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,4,3575.0932161443557
AFA0Z9M2M4LQ,1,487.20347478900203
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,4,512.0765687479899
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,3,2381.258140222396
YOZ51B6A2QMB,4,0
AFA0Z9M2M4LQ,1,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,2,4744.506635992261
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,5,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,2943.4782205692736
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,4,2525.360385741387
0LK62LATB8E3,1,0
QO0YHBN8KRMK,3,3522.537774496912
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,2,2731.3189862990725
HOMV3XQW32LW,4,2983.687546119324
RJ7CCATUH4Q1,1,2743.7424463049997
9GZT5Z5AOMKV,3,2595.435584154314
S0Y0Y2454IU2,3,410.40039815644457
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,5,504.303648167893
0LK62LATB8E3,2,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,1,3398.7720417198784
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,3,3005.3659815512815
RJ7CCATUH4Q1,4,3145.817810034947
9GZT5Z5AOMKV,1,495.3614941687759
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,3,1904.7568736540302
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,3,2674.159351529759
YOZ51B6A2QMB,3,2927.628264778197
AFA0Z9M2M4LQ,1,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,3,2299.6785886197204
MBT9G0X70NTI,4,4234.916042078073
QTR3JJJ5J6GJ,2,9659.949816881086
HOMV3XQW32LW,4,1454.8385815064219
RJ7CCATUH4Q1,5,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,2,4453.5829645586045
YOZ51B6A2QMB,2,2469.1576319407313
AFA0Z9M2M4LQ,3,3316.297945619833
0LK62LATB8E3,2,0
QO0YHBN8KRMK,1,2695.9545244739124
MBT9G0X70NTI,1,456.9701658788063
QTR3JJJ5J6GJ,1,3556.767410762586
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,3,2237.310890419501
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,5,3074.695613649616
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,1,3169.2626208801157
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,4,546.6621065203733
S0Y0Y2454IU2,4,3774.2519629922585
YOZ51B6A2QMB,5,2748.798896339836
AFA0Z9M2M4LQ,2,2439.057096233231
0LK62LATB8E3,1,0
QO0YHBN8KRMK,2,2706.842823920775
MBT9G0X70NTI,3,2193.99248028018
QTR3JJJ5J6GJ,4,2957.2440929345935
HOMV3XQW32LW,5,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,3,3421.4171780569063
YOZ51B6A2QMB,3,2552.423842327151
AFA0Z9M2M4LQ,5,2394.530622669653
0LK62LATB8E3,4,1623.4688842819517
QO0YHBN8KRMK,3,5483.920365548708
MBT9G0X70NTI,2,2127.593414779556
QTR3JJJ5J6GJ,3,2619.099974536652
HOMV3XQW32LW,2,2982.340739972191
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,4,3245.581602964504
S0Y0Y2454IU2,2,2017.8085318868434
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,1,2783.1426925624464
0LK62LATB8E3,2,3046.03839269992
QO0YHBN8KRMK,4,471.35147117760135
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,1,1992.53011162381
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,5,3162.6306205672895
9GZT5Z5AOMKV,4,52289.070879864885
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,4,3138.334912123478
0LK62LATB8E3,4,2973.262233553552
QO0YHBN8KRMK,2,1882.0612020406875
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,4,3943.3601831872666
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,570.4528869014985
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,4,2366.855652944748
QO0YHBN8KRMK,1,2455.6066537505
MBT9G0X70NTI,3,3270.5342264592164
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,2,3080.0350302429974
RJ7CCATUH4Q1,1,1874.2887973271888
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,3,4108.141219877627
YOZ51B6A2QMB,3,3006.04987954938
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,1,3385.8590750524777
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,2,414.38293231323814
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,3408.5660328114154
S0Y0Y2454IU2,4,4646.234583006071
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,3,3171.9363566487145
0LK62LATB8E3,3,2851.341248380945
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,11969.26952728044
QTR3JJJ5J6GJ,2,2403.967357972658
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,4,2986.530556111692
9GZT5Z5AOMKV,5,0
S0Y0Y2454IU2,2,3501.995670785976
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,3,2505.504755303533
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,3219.0165313287403
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,4145.327843403701
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,5,4414.733691778659
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,4,0
QO0YHBN8KRMK,3,56275.19271490327
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,3,2183.5471075239066
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,3,1920.2999178997713
9GZT5Z5AOMKV,4,2945.884619846728
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,2512.267565016372
AFA0Z9M2M4LQ,4,1925.8458211456411
0LK62LATB8E3,2,2192.292265081008
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,3,4277.4965834479635
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,1,2770.5244183616883
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,4,0
QO0YHBN8KRMK,1,2339.3692852646323
MBT9G0X70NTI,2,3859.331832884212
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,2,1693.333518064361
9GZT5Z5AOMKV,5,0
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,1,1863.6404860978932
AFA0Z9M2M4LQ,1,2743.7049027983876
0LK62LATB8E3,1,3916.907496230148
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,3,2005.0365137327362
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,1,2002.7422658734504
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,2,1839.4896250219745
QTR3JJJ5J6GJ,2,2942.328540689253
HOMV3XQW32LW,3,1987.41109679803
RJ7CCATUH4Q1,3,2412.0963433145253
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,1,0
0LK62LATB8E3,1,0
QO0YHBN8KRMK,1,3814.788994856082
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,3,3256.4432373744125
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,3,3211.458805902811
AFA0Z9M2M4LQ,1,2037.0694658224731
0LK62LATB8E3,1,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,2,3821.73027430349
QTR3JJJ5J6GJ,3,2303.1495522920927
HOMV3XQW32LW,4,1223.5451770756652
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,4,2887.4788342352663
0LK62LATB8E3,3,515.5977954565802
QO0YHBN8KRMK,1,3030.4107093034454
MBT9G0X70NTI,1,0
QTR3JJJ5J6GJ,4,4113.941745974649
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,1,0
AFA0Z9M2M4LQ,4,3562.2762812338406
0LK62LATB8E3,2,0
QO0YHBN8KRMK,4,3731.200616112927
MBT9G0X70NTI,1,1103.0203517487284
QTR3JJJ5J6GJ,5,2586.7730941231903
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,4,3131.4335468021995
9GZT5Z5AOMKV,4,561.7632939914698
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,4,1610.2231700006425
0LK62LATB8E3,2,2654.2941523611494
QO0YHBN8KRMK,3,2069.109367578125
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,4,3663.425820262249
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,4,3033.2070159307027
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,4,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,3,4114.433313036206
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,4,2038.051486955897
AFA0Z9M2M4LQ,2,2817.52835631356
0LK62LATB8E3,4,4042.7737074985375
QO0YHBN8KRMK,4,2752.3400211385956
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,2,2171.0594290970375
HOMV3XQW32LW,3,2622.9844215932626
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,2,1627.5716618847591
YOZ51B6A2QMB,2,3647.1256911270248
AFA0Z9M2M4LQ,3,3127.657281083299
0LK62LATB8E3,2,0
QO0YHBN8KRMK,2,3341.680718106034
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,4,2950.1664170310096
HOMV3XQW32LW,4,3606.888018428255
RJ7CCATUH4Q1,3,2215.966153633107
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,1,3566.4908577331266
YOZ51B6A2QMB,4,3115.1960456411102
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,2,3379.6263501967915
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,5,400.33404735736565
HOMV3XQW32LW,5,9472.208983858734
RJ7CCATUH4Q1,3,3870.7985811567405
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,2,2774.6048476810115
AFA0Z9M2M4LQ,3,3821.014220880623
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,3,2696.971778166414
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,3,3581.438573315429
YOZ51B6A2QMB,3,3579.8604964964015
AFA0Z9M2M4LQ,3,3208.335686562315
0LK62LATB8E3,1,3646.465202951177
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,3205.016101091967
QTR3JJJ5J6GJ,2,2117.3051180245925
HOMV3XQW32LW,4,3391.165610110581
RJ7CCATUH4Q1,3,10217.993609986768
9GZT5Z5AOMKV,4,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,5,0
AFA0Z9M2M4LQ,3,460.37626624569464
0LK62LATB8E3,3,3490.205341313975
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,4,1774.2175556111554
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,3,2029.6403642817904
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,1,2531.959213241354
0LK62LATB8E3,2,2000.9237368555919
QO0YHBN8KRMK,3,3149.972702873546
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,3,2452.7903518898906
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,1,3155.8028717844977
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,2,2668.970547083127
QO0YHBN8KRMK,1,4066.6632996587778
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,5,2276.088865928239
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,2,3601.0770324837104
YOZ51B6A2QMB,2,3404.6021853817274
AFA0Z9M2M4LQ,4,2425.4487000495055
0LK62LATB8E3,2,2651.1256426838954
QO0YHBN8KRMK,4,2924.780103341405
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,2,3970.019393763695
RJ7CCATUH4Q1,3,3258.956942172193
9GZT5Z5AOMKV,4,2450.2943853013294
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,2,2947.3296598619722
0LK62LATB8E3,4,0
QO0YHBN8KRMK,5,3638.528124242629
MBT9G0X70NTI,1,1591.027423787698
QTR3JJJ5J6GJ,2,3006.8387997590185
HOMV3XQW32LW,4,4464.36807704823
RJ7CCATUH4Q1,1,4508.421714518648
9GZT5Z5AOMKV,1,4240.296350172629
S0Y0Y2454IU2,4,2528.4608340454447
YOZ51B6A2QMB,1,4734.798095088687
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,3,3038.8491138480144
QTR3JJJ5J6GJ,4,2700.656675587594
HOMV3XQW32LW,3,3070.0824892143655
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,2,3469.3933318401446
S0Y0Y2454IU2,2,2650.5248635606863
YOZ51B6A2QMB,4,0
AFA0Z9M2M4LQ,5,3859.339393643417
0LK62LATB8E3,1,3107.5449312847372
QO0YHBN8KRMK,2,562.9466995418896
MBT9G0X70NTI,3,3051.2329738023745
QTR3JJJ5J6GJ,4,2806.497723394326
HOMV3XQW32LW,4,3782.7682332729632
RJ7CCATUH4Q1,3,2386.3027497724515
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,4,2444.9368665458087
YOZ51B6A2QMB,4,2435.128144360925
AFA0Z9M2M4LQ,2,3456.51238336987
0LK62LATB8E3,1,3423.4020566321183
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,4,2152.741437900847
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,1,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,3,1496.0089888150812
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,4,2686.2810730107612
S0Y0Y2454IU2,4,4343.554441997243
YOZ51B6A2QMB,3,557.5848296710841
AFA0Z9M2M4LQ,1,3423.6411805546977
0LK62LATB8E3,5,2789.550824173965
QO0YHBN8KRMK,4,3252.7493202336727
MBT9G0X70NTI,3,3683.4499880967305
QTR3JJJ5J6GJ,3,3748.4097108590227
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,1,2681.2973851527604
9GZT5Z5AOMKV,2,2158.388894700474
S0Y0Y2454IU2,3,3743.7911007685902
YOZ51B6A2QMB,3,3037.7220091179665
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,1,0
QO0YHBN8KRMK,4,1079.688245492713
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,2,3231.1626764067814
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,5,3995.618142867691
S0Y0Y2454IU2,2,3515.404167827203
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,3,3084.2482975612534
0LK62LATB8E3,4,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,2,0
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,1,2100.167775255753
9GZT5Z5AOMKV,4,2652.2353785726727
S0Y0Y2454IU2,2,2832.9434488583775
YOZ51B6A2QMB,4,0
AFA0Z9M2M4LQ,2,3731.373415115431
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,2791.0582836106905
MBT9G0X70NTI,3,0
QTR3JJJ5J6GJ,2,1824.1397589229832
HOMV3XQW32LW,2,0
RJ7CCATUH4Q1,1,3023.673991510559
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,4,0
AFA0Z9M2M4LQ,2,2558.687470183219
0LK62LATB8E3,2,3112.8286523049537
QO0YHBN8KRMK,4,4316.6276630316
MBT9G0X70NTI,5,2879.199420871305
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,3,3571.1382236034196
RJ7CCATUH4Q1,4,0
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,1,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,2,2931.0374342395967
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,4,2085.109990964276
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,1,0
S0Y0Y2454IU2,4,3774.341473627522
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,3,3101.798274074535
QO0YHBN8KRMK,1,1625.4840841437406
MBT9G0X70NTI,4,1448.726133215836
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,4,2120.76748041848
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,4,10214.54078662397
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,3,495.33555930342385
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,4,2193.435770287733
S0Y0Y2454IU2,3,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,3,1421.5385645227984
0LK62LATB8E3,2,0
QO0YHBN8KRMK,3,2628.755797542203
MBT9G0X70NTI,4,4226.061683581949
QTR3JJJ5J6GJ,1,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,1,1637.5454376414586
YOZ51B6A2QMB,4,3782.8560818053234
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,3,0
QO0YHBN8KRMK,2,3397.7115048319342
MBT9G0X70NTI,3,2969.893375996736
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,4,2726.5022502535094
S0Y0Y2454IU2,3,3362.0315727987177
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,3,2626.663269609991
0LK62LATB8E3,1,0
QO0YHBN8KRMK,1,3339.9255524702635
MBT9G0X70NTI,3,2997.446781186954
QTR3JJJ5J6GJ,5,48880.56308317983
HOMV3XQW32LW,3,0
RJ7CCATUH4Q1,3,0
9GZT5Z5AOMKV,3,3480.794542977734
S0Y0Y2454IU2,5,2101.9731538335836
YOZ51B6A2QMB,4,0
AFA0Z9M2M4LQ,5,2647.286923621861
0LK62LATB8E3,1,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,2,3743.3116859401644
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,5,10916.926344772626
RJ7CCATUH4Q1,1,0
9GZT5Z5AOMKV,1,2815.4744768456703
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,2,536.700484207353
AFA0Z9M2M4LQ,3,0
0LK62LATB8E3,3,3590.042997057355
QO0YHBN8KRMK,2,0
MBT9G0X70NTI,1,4150.347170709574
QTR3JJJ5J6GJ,2,3852.7661762023763
HOMV3XQW32LW,3,3643.807771614139
RJ7CCATUH4Q1,2,1814.6969568956902
9GZT5Z5AOMKV,2,2119.1702176554254
S0Y0Y2454IU2,2,2883.306024335641
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,4,51636.57253091116
0LK62LATB8E3,5,0
QO0YHBN8KRMK,5,0
MBT9G0X70NTI,3,3507.794004997548
QTR3JJJ5J6GJ,4,3103.71732294396
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,2,0
9GZT5Z5AOMKV,3,3224.500789740206
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,1,4236.395440203618
0LK62LATB8E3,5,2562.3316840247094
QO0YHBN8KRMK,5,56402.36169524429
MBT9G0X70NTI,4,3456.924754209898
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,1,0
RJ7CCATUH4Q1,2,2039.8354204513398
9GZT5Z5AOMKV,2,3246.031639248569
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,3,2724.3539900034198
AFA0Z9M2M4LQ,4,3537.5257843944014
0LK62LATB8E3,2,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,4,0
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,4,3966.4022284858684
RJ7CCATUH4Q1,4,2733.6372000485726
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,4,8955.218170349097
0LK62LATB8E3,2,0
QO0YHBN8KRMK,4,0
MBT9G0X70NTI,2,3488.9661294699476
QTR3JJJ5J6GJ,2,0
HOMV3XQW32LW,4,0
RJ7CCATUH4Q1,5,2582.0059150855373
9GZT5Z5AOMKV,3,2166.2225908973164
S0Y0Y2454IU2,4,0
YOZ51B6A2QMB,4,2348.671235429767
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,2,815.5596906726951
QO0YHBN8KRMK,1,0
MBT9G0X70NTI,4,2377.565662044467
QTR3JJJ5J6GJ,4,0
HOMV3XQW32LW,3,2831.938970278293
RJ7CCATUH4Q1,4,2850.118212871785
9GZT5Z5AOMKV,3,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,3,0
AFA0Z9M2M4LQ,4,0
0LK62LATB8E3,2,3799.920054991795
QO0YHBN8KRMK,1,3002.0497933210513
MBT9G0X70NTI,3,3749.4749943996703
QTR3JJJ5J6GJ,3,0
HOMV3XQW32LW,3,10152.10959538468
RJ7CCATUH4Q1,3,1639.0320256843936
9GZT5Z5AOMKV,2,0
S0Y0Y2454IU2,1,0
YOZ51B6A2QMB,2,0
AFA0Z9M2M4LQ,2,0
0LK62LATB8E3,2,0
QO0YHBN8KRMK,1,3739.271020757178
MBT9G0X70NTI,3,3630.974247074061
QTR3JJJ5J6GJ,3,3986.701810776175
HOMV3XQW32LW,5,1976.7414018728184
RJ7CCATUH4Q1,3,3417.6015042062572
9GZT5Z5AOMKV,5,0
S0Y0Y2454IU2,2,0
YOZ51B6A2QMB,4,3002.6376956301356
AFA0Z9M2M4LQ,4,2336.6501417505424
0LK62LATB8E3,3,0
QO0YHBN8KRMK,3,0
MBT9G0X70NTI,3,3987.6318261289266
QTR3JJJ5J6GJ,1,0
