seatID,section,sectionNumber,rowNumber,seatNumber,seasonPrice,groupPrice,singlePrice
25101,23,3,12,4,24,25.200000000000003,27.599999999999998
25102,23,3,12,5,24,25.200000000000003,27.599999999999998
25103,23,3,12,6,24,25.200000000000003,27.599999999999998
25104,23,3,12,7,24,25.200000000000003,27.599999999999998
25105,23,3,12,8,24,25.200000000000003,27.599999999999998
25106,23,3,12,9,24,25.200000000000003,27.599999999999998
25107,23,3,12,10,24,25.200000000000003,27.599999999999998
25108,23,3,12,11,24,25.200000000000003,27.599999999999998
25109,23,3,12,12,24,25.200000000000003,27.599999999999998
25110,23,3,12,13,24,25.200000000000003,27.599999999999998
25111,23,3,12,14,24,25.200000000000003,27.599999999999998
25112,23,3,12,15,24,25.200000000000003,27.599999999999998
25113,23,3,12,16,24,25.200000000000003,27.599999999999998
25114,23,3,12,17,24,25.200000000000003,27.599999999999998
25115,23,3,12,18,24,25.200000000000003,27.599999999999998
25116,23,3,12,19,24,25.200000000000003,27.599999999999998
25117,23,3,12,20,24,25.200000000000003,27.599999999999998
25118,23,3,12,21,24,25.200000000000003,27.599999999999998
25119,23,3,12,22,24,25.200000000000003,27.599999999999998
25120,23,4,1,1,24,25.200000000000003,27.599999999999998
25121,23,4,1,2,24,25.200000000000003,27.599999999999998
25122,23,4,1,3,24,25.200000000000003,27.599999999999998
25123,23,4,1,4,24,25.200000000000003,27.599999999999998
25124,23,4,1,5,24,25.200000000000003,27.599999999999998
25125,23,4,1,6,24,25.200000000000003,27.599999999999998
25126,23,4,1,7,24,25.200000000000003,27.599999999999998
25127,23,4,1,8,24,25.200000000000003,27.599999999999998
25128,23,4,1,9,24,25.200000000000003,27.599999999999998
25129,23,4,1,10,24,25.200000000000003,27.599999999999998
25130,23,4,1,11,24,25.200000000000003,27.599999999999998
25131,23,4,1,12,24,25.200000000000003,27.599999999999998
25132,23,4,1,13,24,25.200000000000003,27.599999999999998
25133,23,4,1,14,24,25.200000000000003,27.599999999999998
25134,23,4,1,15,24,25.200000000000003,27.599999999999998
25135,23,4,1,16,24,25.200000000000003,27.599999999999998
25136,23,4,1,17,24,25.200000000000003,27.599999999999998
25137,23,4,1,18,24,25.200000000000003,27.599999999999998
25138,23,4,1,19,24,25.200000000000003,27.599999999999998
25139,23,4,1,20,24,25.200000000000003,27.599999999999998
25140,23,4,1,21,24,25.200000000000003,27.599999999999998
25141,23,4,1,22,24,25.200000000000003,27.599999999999998
25142,23,4,1,23,24,25.200000000000003,27.599999999999998
25143,23,4,2,1,24,25.200000000000003,27.599999999999998
25144,23,4,2,2,24,25.200000000000003,27.599999999999998
25145,23,4,2,3,24,25.200000000000003,27.599999999999998
25146,23,4,2,4,24,25.200000000000003,27.599999999999998
25147,23,4,2,5,24,25.200000000000003,27.599999999999998
25148,23,4,2,6,24,25.200000000000003,27.599999999999998
25149,23,4,2,7,24,25.200000000000003,27.599999999999998
25150,23,4,2,8,24,25.200000000000003,27.599999999999998
25151,23,4,2,9,24,25.200000000000003,27.599999999999998
25152,23,4,2,10,24,25.200000000000003,27.599999999999998
25153,23,4,2,11,24,25.200000000000003,27.599999999999998
25154,23,4,2,12,24,25.200000000000003,27.599999999999998
25155,23,4,2,13,24,25.200000000000003,27.599999999999998
25156,23,4,2,14,24,25.200000000000003,27.599999999999998
25157,23,4,2,15,24,25.200000000000003,27.599999999999998
25158,23,4,2,16,24,25.200000000000003,27.599999999999998
25159,23,4,2,17,24,25.200000000000003,27.599999999999998
25160,23,4,2,18,24,25.200000000000003,27.599999999999998
25161,23,4,2,19,24,25.200000000000003,27.599999999999998
25162,23,4,2,20,24,25.200000000000003,27.599999999999998
25163,23,4,2,21,24,25.200000000000003,27.599999999999998
25164,23,4,2,22,24,25.200000000000003,27.599999999999998
25165,23,4,2,23,24,25.200000000000003,27.599999999999998
25166,23,4,3,1,24,25.200000000000003,27.599999999999998
25167,23,4,3,2,24,25.200000000000003,27.599999999999998
25168,23,4,3,3,24,25.200000000000003,27.599999999999998
25169,23,4,3,4,24,25.200000000000003,27.599999999999998
25170,23,4,3,5,24,25.200000000000003,27.599999999999998
25171,23,4,3,6,24,25.200000000000003,27.599999999999998
25172,23,4,3,7,24,25.200000000000003,27.599999999999998
25173,23,4,3,8,24,25.200000000000003,27.599999999999998
25174,23,4,3,9,24,25.200000000000003,27.599999999999998
25175,23,4,3,10,24,25.200000000000003,27.599999999999998
25176,23,4,3,11,24,25.200000000000003,27.599999999999998
25177,23,4,3,12,24,25.200000000000003,27.599999999999998
25178,23,4,3,13,24,25.200000000000003,27.599999999999998
25179,23,4,3,14,24,25.200000000000003,27.599999999999998
25180,23,4,3,15,24,25.200000000000003,27.599999999999998
25181,23,4,3,16,24,25.200000000000003,27.599999999999998
25182,23,4,3,17,24,25.200000000000003,27.599999999999998
25183,23,4,3,18,24,25.200000000000003,27.599999999999998
25184,23,4,3,19,24,25.200000000000003,27.599999999999998
25185,23,4,3,20,24,25.200000000000003,27.599999999999998
25186,23,4,3,21,24,25.200000000000003,27.599999999999998
25187,23,4,3,22,24,25.200000000000003,27.599999999999998
25188,23,4,3,23,24,25.200000000000003,27.599999999999998
25189,23,4,4,1,24,25.200000000000003,27.599999999999998
25190,23,4,4,2,24,25.200000000000003,27.599999999999998
25191,23,4,4,3,24,25.200000000000003,27.599999999999998
25192,23,4,4,4,24,25.200000000000003,27.599999999999998
25193,23,4,4,5,24,25.200000000000003,27.599999999999998
25194,23,4,4,6,24,25.200000000000003,27.599999999999998
25195,23,4,4,7,24,25.200000000000003,27.599999999999998
25196,23,4,4,8,24,25.200000000000003,27.599999999999998
25197,23,4,4,9,24,25.200000000000003,27.599999999999998
25198,23,4,4,10,24,25.200000000000003,27.599999999999998
25199,23,4,4,11,24,25.200000000000003,27.599999999999998
25200,23,4,4,12,24,25.200000000000003,27.599999999999998
25201,23,4,4,13,24,25.200000000000003,27.599999999999998
25202,23,4,4,14,24,25.200000000000003,27.599999999999998
25203,23,4,4,15,24,25.200000000000003,27.599999999999998
25204,23,4,4,16,24,25.200000000000003,27.599999999999998
25205,23,4,4,17,24,25.200000000000003,27.599999999999998
25206,23,4,4,18,24,25.200000000000003,27.599999999999998
25207,23,4,4,19,24,25.200000000000003,27.599999999999998
25208,23,4,4,20,24,25.200000000000003,27.599999999999998
25209,23,4,4,21,24,25.200000000000003,27.599999999999998
25210,23,4,4,22,24,25.200000000000003,27.599999999999998
25211,23,4,4,23,24,25.200000000000003,27.599999999999998
25212,23,4,5,1,24,25.200000000000003,27.599999999999998
25213,23,4,5,2,24,25.200000000000003,27.599999999999998
25214,23,4,5,3,24,25.200000000000003,27.599999999999998
25215,23,4,5,4,24,25.200000000000003,27.599999999999998
25216,23,4,5,5,24,25.200000000000003,27.599999999999998
25217,23,4,5,6,24,25.200000000000003,27.599999999999998
25218,23,4,5,7,24,25.200000000000003,27.599999999999998
25219,23,4,5,8,24,25.200000000000003,27.599999999999998
25220,23,4,5,9,24,25.200000000000003,27.599999999999998
25221,23,4,5,10,24,25.200000000000003,27.599999999999998
25222,23,4,5,11,24,25.200000000000003,27.599999999999998
25223,23,4,5,12,24,25.200000000000003,27.599999999999998
25224,23,4,5,13,24,25.200000000000003,27.599999999999998
25225,23,4,5,14,24,25.200000000000003,27.599999999999998
25226,23,4,5,15,24,25.200000000000003,27.599999999999998
25227,23,4,5,16,24,25.200000000000003,27.599999999999998
25228,23,4,5,17,24,25.200000000000003,27.599999999999998
25229,23,4,5,18,24,25.200000000000003,27.599999999999998
25230,23,4,5,19,24,25.200000000000003,27.599999999999998
25231,23,4,5,20,24,25.200000000000003,27.599999999999998
25232,23,4,5,21,24,25.200000000000003,27.599999999999998
25233,23,4,5,22,24,25.200000000000003,27.599999999999998
25234,23,4,5,23,24,25.200000000000003,27.599999999999998
25235,23,4,6,1,24,25.200000000000003,27.599999999999998
25236,23,4,6,2,24,25.200000000000003,27.599999999999998
25237,23,4,6,3,24,25.200000000000003,27.599999999999998
25238,23,4,6,4,24,25.200000000000003,27.599999999999998
25239,23,4,6,5,24,25.200000000000003,27.599999999999998
25240,23,4,6,6,24,25.200000000000003,27.599999999999998
25241,23,4,6,7,24,25.200000000000003,27.599999999999998
25242,23,4,6,8,24,25.200000000000003,27.599999999999998
25243,23,4,6,9,24,25.200000000000003,27.599999999999998
25244,23,4,6,10,24,25.200000000000003,27.599999999999998
25245,23,4,6,11,24,25.200000000000003,27.599999999999998
25246,23,4,6,12,24,25.200000000000003,27.599999999999998
25247,23,4,6,13,24,25.200000000000003,27.599999999999998
25248,23,4,6,14,24,25.200000000000003,27.599999999999998
25249,23,4,6,15,24,25.200000000000003,27.599999999999998
25250,23,4,6,16,24,25.200000000000003,27.599999999999998
25251,23,4,6,17,24,25.200000000000003,27.599999999999998
25252,23,4,6,18,24,25.200000000000003,27.599999999999998
25253,23,4,6,19,24,25.200000000000003,27.599999999999998
25254,23,4,6,20,24,25.200000000000003,27.599999999999998
25255,23,4,6,21,24,25.200000000000003,27.599999999999998
25256,23,4,6,22,24,25.200000000000003,27.599999999999998
25257,23,4,6,23,24,25.200000000000003,27.599999999999998
25258,23,4,7,1,24,25.200000000000003,27.599999999999998
25259,23,4,7,2,24,25.200000000000003,27.599999999999998
25260,23,4,7,3,24,25.200000000000003,27.599999999999998
25261,23,4,7,4,24,25.200000000000003,27.599999999999998
25262,23,4,7,5,24,25.200000000000003,27.599999999999998
25263,23,4,7,6,24,25.200000000000003,27.599999999999998
25264,23,4,7,7,24,25.200000000000003,27.599999999999998
25265,23,4,7,8,24,25.200000000000003,27.599999999999998
25266,23,4,7,9,24,25.200000000000003,27.599999999999998
25267,23,4,7,10,24,25.200000000000003,27.599999999999998
25268,23,4,7,11,24,25.200000000000003,27.599999999999998
25269,23,4,7,12,24,25.200000000000003,27.599999999999998
25270,23,4,7,13,24,25.200000000000003,27.599999999999998
25271,23,4,7,14,24,25.200000000000003,27.599999999999998
25272,23,4,7,15,24,25.200000000000003,27.599999999999998
25273,23,4,7,16,24,25.200000000000003,27.599999999999998
25274,23,4,7,17,24,25.200000000000003,27.599999999999998
25275,23,4,7,18,24,25.200000000000003,27.599999999999998
25276,23,4,7,19,24,25.200000000000003,27.599999999999998
25277,23,4,7,20,24,25.200000000000003,27.599999999999998
25278,23,4,7,21,24,25.200000000000003,27.599999999999998
25279,23,4,7,22,24,25.200000000000003,27.599999999999998
25280,23,4,7,23,24,25.200000000000003,27.599999999999998
25281,23,4,8,1,24,25.200000000000003,27.599999999999998
25282,23,4,8,2,24,25.200000000000003,27.599999999999998
25283,23,4,8,3,24,25.200000000000003,27.599999999999998
25284,23,4,8,4,24,25.200000000000003,27.599999999999998
25285,23,4,8,5,24,25.200000000000003,27.599999999999998
25286,23,4,8,6,24,25.200000000000003,27.599999999999998
25287,23,4,8,7,24,25.200000000000003,27.599999999999998
25288,23,4,8,8,24,25.200000000000003,27.599999999999998
25289,23,4,8,9,24,25.200000000000003,27.599999999999998
25290,23,4,8,10,24,25.200000000000003,27.599999999999998
25291,23,4,8,11,24,25.200000000000003,27.599999999999998
25292,23,4,8,12,24,25.200000000000003,27.599999999999998
25293,23,4,8,13,24,25.200000000000003,27.599999999999998
25294,23,4,8,14,24,25.200000000000003,27.599999999999998
25295,23,4,8,15,24,25.200000000000003,27.599999999999998
25296,23,4,8,16,24,25.200000000000003,27.599999999999998
25297,23,4,8,17,24,25.200000000000003,27.599999999999998
25298,23,4,8,18,24,25.200000000000003,27.599999999999998
25299,23,4,8,19,24,25.200000000000003,27.599999999999998
25300,23,4,8,20,24,25.200000000000003,27.599999999999998
25301,23,4,8,21,24,25.200000000000003,27.599999999999998
25302,23,4,8,22,24,25.200000000000003,27.599999999999998
25303,23,4,8,23,24,25.200000000000003,27.599999999999998
25304,23,4,9,1,24,25.200000000000003,27.599999999999998
25305,23,4,9,2,24,25.200000000000003,27.599999999999998
25306,23,4,9,3,24,25.200000000000003,27.599999999999998
25307,23,4,9,4,24,25.200000000000003,27.599999999999998
25308,23,4,9,5,24,25.200000000000003,27.599999999999998
25309,23,4,9,6,24,25.200000000000003,27.599999999999998
25310,23,4,9,7,24,25.200000000000003,27.599999999999998
25311,23,4,9,8,24,25.200000000000003,27.599999999999998
25312,23,4,9,9,24,25.200000000000003,27.599999999999998
25313,23,4,9,10,24,25.200000000000003,27.599999999999998
25314,23,4,9,11,24,25.200000000000003,27.599999999999998
25315,23,4,9,12,24,25.200000000000003,27.599999999999998
25316,23,4,9,13,24,25.200000000000003,27.599999999999998
25317,23,4,9,14,24,25.200000000000003,27.599999999999998
25318,23,4,9,15,24,25.200000000000003,27.599999999999998
25319,23,4,9,16,24,25.200000000000003,27.599999999999998
25320,23,4,9,17,24,25.200000000000003,27.599999999999998
25321,23,4,9,18,24,25.200000000000003,27.599999999999998
25322,23,4,9,19,24,25.200000000000003,27.599999999999998
25323,23,4,9,20,24,25.200000000000003,27.599999999999998
25324,23,4,9,21,24,25.200000000000003,27.599999999999998
25325,23,4,9,22,24,25.200000000000003,27.599999999999998
25326,23,4,9,23,24,25.200000000000003,27.599999999999998
25327,23,4,10,1,24,25.200000000000003,27.599999999999998
25328,23,4,10,2,24,25.200000000000003,27.599999999999998
25329,23,4,10,3,24,25.200000000000003,27.599999999999998
25330,23,4,10,4,24,25.200000000000003,27.599999999999998
25331,23,4,10,5,24,25.200000000000003,27.599999999999998
25332,23,4,10,6,24,25.200000000000003,27.599999999999998
25333,23,4,10,7,24,25.200000000000003,27.599999999999998
25334,23,4,10,8,24,25.200000000000003,27.599999999999998
25335,23,4,10,9,24,25.200000000000003,27.599999999999998
25336,23,4,10,10,24,25.200000000000003,27.599999999999998
25337,23,4,10,11,24,25.200000000000003,27.599999999999998
25338,23,4,10,12,24,25.200000000000003,27.599999999999998
25339,23,4,10,13,24,25.200000000000003,27.599999999999998
25340,23,4,10,14,24,25.200000000000003,27.599999999999998
25341,23,4,10,15,24,25.200000000000003,27.599999999999998
25342,23,4,10,16,24,25.200000000000003,27.599999999999998
25343,23,4,10,17,24,25.200000000000003,27.599999999999998
25344,23,4,10,18,24,25.200000000000003,27.599999999999998
25345,23,4,10,19,24,25.200000000000003,27.599999999999998
25346,23,4,10,20,24,25.200000000000003,27.599999999999998
25347,23,4,10,21,24,25.200000000000003,27.599999999999998
25348,23,4,10,22,24,25.200000000000003,27.599999999999998
25349,23,4,10,23,24,25.200000000000003,27.599999999999998
25350,23,4,11,1,24,25.200000000000003,27.599999999999998
25351,23,4,11,2,24,25.200000000000003,27.599999999999998
25352,23,4,11,3,24,25.200000000000003,27.599999999999998
25353,23,4,11,4,24,25.200000000000003,27.599999999999998
25354,23,4,11,5,24,25.200000000000003,27.599999999999998
25355,23,4,11,6,24,25.200000000000003,27.599999999999998
25356,23,4,11,7,24,25.200000000000003,27.599999999999998
25357,23,4,11,8,24,25.200000000000003,27.599999999999998
25358,23,4,11,9,24,25.200000000000003,27.599999999999998
25359,23,4,11,10,24,25.200000000000003,27.599999999999998
25360,23,4,11,11,24,25.200000000000003,27.599999999999998
25361,23,4,11,12,24,25.200000000000003,27.599999999999998
25362,23,4,11,13,24,25.200000000000003,27.599999999999998
25363,23,4,11,14,24,25.200000000000003,27.599999999999998
25364,23,4,11,15,24,25.200000000000003,27.599999999999998
25365,23,4,11,16,24,25.200000000000003,27.599999999999998
25366,23,4,11,17,24,25.200000000000003,27.599999999999998
25367,23,4,11,18,24,25.200000000000003,27.599999999999998
25368,23,4,11,19,24,25.200000000000003,27.599999999999998
25369,23,4,11,20,24,25.200000000000003,27.599999999999998
25370,23,4,11,21,24,25.200000000000003,27.599999999999998
25371,23,4,11,22,24,25.200000000000003,27.599999999999998
25372,23,4,12,1,24,25.200000000000003,27.599999999999998
25373,23,4,12,2,24,25.200000000000003,27.599999999999998
25374,23,4,12,3,24,25.200000000000003,27.599999999999998
25375,23,4,12,4,24,25.200000000000003,27.599999999999998
25376,23,4,12,5,24,25.200000000000003,27.599999999999998
25377,23,4,12,6,24,25.200000000000003,27.599999999999998
25378,23,4,12,7,24,25.200000000000003,27.599999999999998
25379,23,4,12,8,24,25.200000000000003,27.599999999999998
25380,23,4,12,9,24,25.200000000000003,27.599999999999998
25381,23,4,12,10,24,25.200000000000003,27.599999999999998
25382,23,4,12,11,24,25.200000000000003,27.599999999999998
25383,23,4,12,12,24,25.200000000000003,27.599999999999998
25384,23,4,12,13,24,25.200000000000003,27.599999999999998
25385,23,4,12,14,24,25.200000000000003,27.599999999999998
25386,23,4,12,15,24,25.200000000000003,27.599999999999998
25387,23,4,12,16,24,25.200000000000003,27.599999999999998
25388,23,4,12,17,24,25.200000000000003,27.599999999999998
25389,23,4,12,18,24,25.200000000000003,27.599999999999998
25390,23,4,12,19,24,25.200000000000003,27.599999999999998
25391,23,4,12,20,24,25.200000000000003,27.599999999999998
25392,23,4,12,21,24,25.200000000000003,27.599999999999998
25393,23,4,12,22,24,25.200000000000003,27.599999999999998
25394,23,5,1,1,24,25.200000000000003,27.599999999999998
25395,23,5,1,2,24,25.200000000000003,27.599999999999998
25396,23,5,1,3,24,25.200000000000003,27.599999999999998
25397,23,5,1,4,24,25.200000000000003,27.599999999999998
25398,23,5,1,5,24,25.200000000000003,27.599999999999998
25399,23,5,1,6,24,25.200000000000003,27.599999999999998
25400,23,5,1,7,24,25.200000000000003,27.599999999999998
25401,23,5,1,8,24,25.200000000000003,27.599999999999998
25402,23,5,1,9,24,25.200000000000003,27.599999999999998
25403,23,5,1,10,24,25.200000000000003,27.599999999999998
25404,23,5,1,11,24,25.200000000000003,27.599999999999998
25405,23,5,1,12,24,25.200000000000003,27.599999999999998
25406,23,5,1,13,24,25.200000000000003,27.599999999999998
25407,23,5,1,14,24,25.200000000000003,27.599999999999998
25408,23,5,1,15,24,25.200000000000003,27.599999999999998
25409,23,5,1,16,24,25.200000000000003,27.599999999999998
25410,23,5,1,17,24,25.200000000000003,27.599999999999998
25411,23,5,1,18,24,25.200000000000003,27.599999999999998
25412,23,5,1,19,24,25.200000000000003,27.599999999999998
25413,23,5,1,20,24,25.200000000000003,27.599999999999998
25414,23,5,1,21,24,25.200000000000003,27.599999999999998
25415,23,5,1,22,24,25.200000000000003,27.599999999999998
25416,23,5,1,23,24,25.200000000000003,27.599999999999998
25417,23,5,2,1,24,25.200000000000003,27.599999999999998
25418,23,5,2,2,24,25.200000000000003,27.599999999999998
25419,23,5,2,3,24,25.200000000000003,27.599999999999998
25420,23,5,2,4,24,25.200000000000003,27.599999999999998
25421,23,5,2,5,24,25.200000000000003,27.599999999999998
25422,23,5,2,6,24,25.200000000000003,27.599999999999998
25423,23,5,2,7,24,25.200000000000003,27.599999999999998
25424,23,5,2,8,24,25.200000000000003,27.599999999999998
25425,23,5,2,9,24,25.200000000000003,27.599999999999998
25426,23,5,2,10,24,25.200000000000003,27.599999999999998
25427,23,5,2,11,24,25.200000000000003,27.599999999999998
25428,23,5,2,12,24,25.200000000000003,27.599999999999998
25429,23,5,2,13,24,25.200000000000003,27.599999999999998
25430,23,5,2,14,24,25.200000000000003,27.599999999999998
25431,23,5,2,15,24,25.200000000000003,27.599999999999998
25432,23,5,2,16,24,25.200000000000003,27.599999999999998
25433,23,5,2,17,24,25.200000000000003,27.599999999999998
25434,23,5,2,18,24,25.200000000000003,27.599999999999998
25435,23,5,2,19,24,25.200000000000003,27.599999999999998
25436,23,5,2,20,24,25.200000000000003,27.599999999999998
25437,23,5,2,21,24,25.200000000000003,27.599999999999998
25438,23,5,2,22,24,25.200000000000003,27.599999999999998
25439,23,5,2,23,24,25.200000000000003,27.599999999999998
25440,23,5,3,1,24,25.200000000000003,27.599999999999998
25441,23,5,3,2,24,25.200000000000003,27.599999999999998
25442,23,5,3,3,24,25.200000000000003,27.599999999999998
25443,23,5,3,4,24,25.200000000000003,27.599999999999998
25444,23,5,3,5,24,25.200000000000003,27.599999999999998
25445,23,5,3,6,24,25.200000000000003,27.599999999999998
25446,23,5,3,7,24,25.200000000000003,27.599999999999998
25447,23,5,3,8,24,25.200000000000003,27.599999999999998
25448,23,5,3,9,24,25.200000000000003,27.599999999999998
25449,23,5,3,10,24,25.200000000000003,27.599999999999998
25450,23,5,3,11,24,25.200000000000003,27.599999999999998
25451,23,5,3,12,24,25.200000000000003,27.599999999999998
25452,23,5,3,13,24,25.200000000000003,27.599999999999998
25453,23,5,3,14,24,25.200000000000003,27.599999999999998
25454,23,5,3,15,24,25.200000000000003,27.599999999999998
25455,23,5,3,16,24,25.200000000000003,27.599999999999998
25456,23,5,3,17,24,25.200000000000003,27.599999999999998
25457,23,5,3,18,24,25.200000000000003,27.599999999999998
25458,23,5,3,19,24,25.200000000000003,27.599999999999998
25459,23,5,3,20,24,25.200000000000003,27.599999999999998
25460,23,5,3,21,24,25.200000000000003,27.599999999999998
25461,23,5,3,22,24,25.200000000000003,27.599999999999998
25462,23,5,3,23,24,25.200000000000003,27.599999999999998
25463,23,5,4,1,24,25.200000000000003,27.599999999999998
25464,23,5,4,2,24,25.200000000000003,27.599999999999998
25465,23,5,4,3,24,25.200000000000003,27.599999999999998
25466,23,5,4,4,24,25.200000000000003,27.599999999999998
25467,23,5,4,5,24,25.200000000000003,27.599999999999998
25468,23,5,4,6,24,25.200000000000003,27.599999999999998
25469,23,5,4,7,24,25.200000000000003,27.599999999999998
25470,23,5,4,8,24,25.200000000000003,27.599999999999998
25471,23,5,4,9,24,25.200000000000003,27.599999999999998
25472,23,5,4,10,24,25.200000000000003,27.599999999999998
25473,23,5,4,11,24,25.200000000000003,27.599999999999998
25474,23,5,4,12,24,25.200000000000003,27.599999999999998
25475,23,5,4,13,24,25.200000000000003,27.599999999999998
25476,23,5,4,14,24,25.200000000000003,27.599999999999998
25477,23,5,4,15,24,25.200000000000003,27.599999999999998
25478,23,5,4,16,24,25.200000000000003,27.599999999999998
25479,23,5,4,17,24,25.200000000000003,27.599999999999998
25480,23,5,4,18,24,25.200000000000003,27.599999999999998
25481,23,5,4,19,24,25.200000000000003,27.599999999999998
25482,23,5,4,20,24,25.200000000000003,27.599999999999998
25483,23,5,4,21,24,25.200000000000003,27.599999999999998
25484,23,5,4,22,24,25.200000000000003,27.599999999999998
25485,23,5,4,23,24,25.200000000000003,27.599999999999998
25486,23,5,5,1,24,25.200000000000003,27.599999999999998
25487,23,5,5,2,24,25.200000000000003,27.599999999999998
25488,23,5,5,3,24,25.200000000000003,27.599999999999998
25489,23,5,5,4,24,25.200000000000003,27.599999999999998
25490,23,5,5,5,24,25.200000000000003,27.599999999999998
25491,23,5,5,6,24,25.200000000000003,27.599999999999998
25492,23,5,5,7,24,25.200000000000003,27.599999999999998
25493,23,5,5,8,24,25.200000000000003,27.599999999999998
25494,23,5,5,9,24,25.200000000000003,27.599999999999998
25495,23,5,5,10,24,25.200000000000003,27.599999999999998
25496,23,5,5,11,24,25.200000000000003,27.599999999999998
25497,23,5,5,12,24,25.200000000000003,27.599999999999998
25498,23,5,5,13,24,25.200000000000003,27.599999999999998
25499,23,5,5,14,24,25.200000000000003,27.599999999999998
25500,23,5,5,15,24,25.200000000000003,27.599999999999998
25501,23,5,5,16,24,25.200000000000003,27.599999999999998
25502,23,5,5,17,24,25.200000000000003,27.599999999999998
25503,23,5,5,18,24,25.200000000000003,27.599999999999998
25504,23,5,5,19,24,25.200000000000003,27.599999999999998
25505,23,5,5,20,24,25.200000000000003,27.599999999999998
25506,23,5,5,21,24,25.200000000000003,27.599999999999998
25507,23,5,5,22,24,25.200000000000003,27.599999999999998
25508,23,5,5,23,24,25.200000000000003,27.599999999999998
25509,23,5,6,1,24,25.200000000000003,27.599999999999998
25510,23,5,6,2,24,25.200000000000003,27.599999999999998
25511,23,5,6,3,24,25.200000000000003,27.599999999999998
25512,23,5,6,4,24,25.200000000000003,27.599999999999998
25513,23,5,6,5,24,25.200000000000003,27.599999999999998
25514,23,5,6,6,24,25.200000000000003,27.599999999999998
25515,23,5,6,7,24,25.200000000000003,27.599999999999998
25516,23,5,6,8,24,25.200000000000003,27.599999999999998
25517,23,5,6,9,24,25.200000000000003,27.599999999999998
25518,23,5,6,10,24,25.200000000000003,27.599999999999998
25519,23,5,6,11,24,25.200000000000003,27.599999999999998
25520,23,5,6,12,24,25.200000000000003,27.599999999999998
25521,23,5,6,13,24,25.200000000000003,27.599999999999998
25522,23,5,6,14,24,25.200000000000003,27.599999999999998
25523,23,5,6,15,24,25.200000000000003,27.599999999999998
25524,23,5,6,16,24,25.200000000000003,27.599999999999998
25525,23,5,6,17,24,25.200000000000003,27.599999999999998
25526,23,5,6,18,24,25.200000000000003,27.599999999999998
25527,23,5,6,19,24,25.200000000000003,27.599999999999998
25528,23,5,6,20,24,25.200000000000003,27.599999999999998
25529,23,5,6,21,24,25.200000000000003,27.599999999999998
25530,23,5,6,22,24,25.200000000000003,27.599999999999998
25531,23,5,6,23,24,25.200000000000003,27.599999999999998
25532,23,5,7,1,24,25.200000000000003,27.599999999999998
25533,23,5,7,2,24,25.200000000000003,27.599999999999998
25534,23,5,7,3,24,25.200000000000003,27.599999999999998
25535,23,5,7,4,24,25.200000000000003,27.599999999999998
25536,23,5,7,5,24,25.200000000000003,27.599999999999998
25537,23,5,7,6,24,25.200000000000003,27.599999999999998
25538,23,5,7,7,24,25.200000000000003,27.599999999999998
25539,23,5,7,8,24,25.200000000000003,27.599999999999998
25540,23,5,7,9,24,25.200000000000003,27.599999999999998
25541,23,5,7,10,24,25.200000000000003,27.599999999999998
25542,23,5,7,11,24,25.200000000000003,27.599999999999998
25543,23,5,7,12,24,25.200000000000003,27.599999999999998
25544,23,5,7,13,24,25.200000000000003,27.599999999999998
25545,23,5,7,14,24,25.200000000000003,27.599999999999998
25546,23,5,7,15,24,25.200000000000003,27.599999999999998
25547,23,5,7,16,24,25.200000000000003,27.599999999999998
25548,23,5,7,17,24,25.200000000000003,27.599999999999998
25549,23,5,7,18,24,25.200000000000003,27.599999999999998
25550,23,5,7,19,24,25.200000000000003,27.599999999999998
25551,23,5,7,20,24,25.200000000000003,27.599999999999998
25552,23,5,7,21,24,25.200000000000003,27.599999999999998
25553,23,5,7,22,24,25.200000000000003,27.599999999999998
25554,23,5,7,23,24,25.200000000000003,27.599999999999998
25555,23,5,8,1,24,25.200000000000003,27.599999999999998
25556,23,5,8,2,24,25.200000000000003,27.599999999999998
25557,23,5,8,3,24,25.200000000000003,27.599999999999998
25558,23,5,8,4,24,25.200000000000003,27.599999999999998
25559,23,5,8,5,24,25.200000000000003,27.599999999999998
25560,23,5,8,6,24,25.200000000000003,27.599999999999998
25561,23,5,8,7,24,25.200000000000003,27.599999999999998
25562,23,5,8,8,24,25.200000000000003,27.599999999999998
25563,23,5,8,9,24,25.200000000000003,27.599999999999998
25564,23,5,8,10,24,25.200000000000003,27.599999999999998
25565,23,5,8,11,24,25.200000000000003,27.599999999999998
25566,23,5,8,12,24,25.200000000000003,27.599999999999998
25567,23,5,8,13,24,25.200000000000003,27.599999999999998
25568,23,5,8,14,24,25.200000000000003,27.599999999999998
25569,23,5,8,15,24,25.200000000000003,27.599999999999998
25570,23,5,8,16,24,25.200000000000003,27.599999999999998
25571,23,5,8,17,24,25.200000000000003,27.599999999999998
25572,23,5,8,18,24,25.200000000000003,27.599999999999998
25573,23,5,8,19,24,25.200000000000003,27.599999999999998
25574,23,5,8,20,24,25.200000000000003,27.599999999999998
25575,23,5,8,21,24,25.200000000000003,27.599999999999998
25576,23,5,8,22,24,25.200000000000003,27.599999999999998
25577,23,5,8,23,24,25.200000000000003,27.599999999999998
25578,23,5,9,1,24,25.200000000000003,27.599999999999998
25579,23,5,9,2,24,25.200000000000003,27.599999999999998
25580,23,5,9,3,24,25.200000000000003,27.599999999999998
25581,23,5,9,4,24,25.200000000000003,27.599999999999998
