"accountID","corporate","season","planType","ticketUsage","tenure","spend","tickets","distance","renewed"
"8BUPAFN7KCTX","i","2021","p",0.866642842292786,5,851,1,1.84473590925336,"r"
"SV60QM365OP2","i","2021","f",0.648910231655464,5,3486,2,56.0744996529944,"nr"
"PSOD5YUNMHR5","i","2021","p",0.853553003426641,7,2736,3,6.75605915486813,"nr"
"SUY228OOPJZW","i","2021","f",0.877211930816993,9,7616,4,6.40171257779002,"r"
"IPUF7HHP5JFF","c","2021","f",0.981809784381185,11,13922,2,17.2428434183052,"r"
"FX9K8FON7N3U","i","2021","f",0.826173766972497,5,6724,4,8.86349195614457,"r"
"NZ6FLNSUFBTC","i","2021","f",0.834502038061619,13,9152,4,10.9404822997749,"r"
"6DFKVT9X0ET9","i","2021","f",0.83435125913471,2,6296,4,10.4471690766513,"r"
"3DQ08FCPTUSP","c","2021","f",0.980151034267619,10,13752,2,13.7027297610964,"r"
"88L32MKLR5VJ","i","2021","p",0.843245889218524,7,5484,6,12.3214325727895,"r"
"0U3WNK0YG704","c","2021","f",0.994707966477145,25,35248,4,7.4545820876956,"nr"
"I4QEUKI4ION6","i","2021","f",0.849356299536303,10,8212,4,24.6794601144705,"r"
"ZKXK004069H6","i","2021","p",0.895057712839916,5,847,1,10.4567084508017,"r"
"2ZCTLLYYQMPN","i","2021","f",0.911975395614281,8,7448,4,18.9644220471382,"nr"
"7R00I0U7NJ5C","i","2021","f",0.825617837999016,5,6756,4,25.7129061613052,"r"
"BMT18KUWNDGT","c","2021","f",0.991020381019916,12,28528,4,14.5894555332686,"r"
"10Y1GJOKJK3N","i","2021","p",0.870263517824933,2,1458,2,5.32244718974957,"r"
"LJ3EXLS1MA9O","i","2021","f",0.626426732772961,7,7604,4,76.4640379100483,"nr"
"2OTHOJQ0N68R","i","2021","p",0.896941147437319,4,1614,2,5.76758114621043,"r"
"CB4Z9ZP9GDMD","c","2021","f",0.891253302781843,11,15498,2,28.1905464142339,"nr"
"WW7KRE0B91EI","i","2021","f",0.892664029300213,18,5416,2,21.0837503882561,"r"
"W0O8M3SYJ7KK","i","2021","p",0.866646428043023,6,875,1,0.151725077684684,"r"
"N8EMX2NLGIW1","i","2021","f",0.908810521941632,15,9632,4,6.89797304320777,"r"
"50SACO0Q1GH2","i","2021","f",0.882849495597184,11,4212,2,8.38282821234316,"r"
"G8IHNWW6X1WE","i","2021","p",0.65690896785818,5,2916,3,29.7510484779689,"r"
"JYP9OK0XPO76","c","2021","f",0.857709339098074,11,15426,2,35.9377377907139,"nr"
"4Y4SZEHBZUH8","i","2021","f",0.837937795398757,18,10660,4,20.9923879944757,"r"
"8DC4BHW5UHMN","i","2021","f",0.689378758589737,9,4506,2,36.6612193720851,"r"
"0CHWX5H6U7PG","i","2021","f",0.851255724513903,4,6536,4,2.12019424885511,"r"
"TGDT8A7EVY46","i","2021","f",0.559957028878853,10,4822,2,59.9962685977049,"nr"
"D3TVQ6CEQBJN","i","2021","p",0.824501547059044,2,2208,3,15.5755709577352,"r"
"W80XMN5CKUWM","i","2021","f",0.563169161230326,7,3702,2,38.5923608845536,"nr"
"BFXRQBAH2XCK","i","2021","f",0.640865856758319,8,4092,2,54.195228736357,"nr"
"ZHODFU4QKA4P","i","2021","f",0.658553667832166,6,7044,4,33.9465755112605,"r"
"UI1DPQ1NO9SL","i","2021","p",0.849586490904912,5,825,1,24.5081059929721,"nr"
"NKCGY5SW4QEY","i","2021","f",0.622421941161156,6,3638,2,48.1970662637252,"r"
"SIVW39HV32SN","i","2021","f",0.841013638367876,17,5222,2,20.2546678762883,"nr"
"VCY1FV9EENEV","i","2021","f",0.893609929056838,15,4906,2,14.0812763012946,"r"
"GFFPEKS944M9","i","2021","f",0.856609738646075,18,5368,2,0.489117399989797,"r"
"UFID7TT8U1PW","i","2021","p",0.835090191429481,4,4055,5,7.12062627542764,"r"
"AXLO7RUQQ733","c","2021","p",0.999393134957645,6,4988,2,0.0917105041444302,"r"
"DHC4394M7SR8","i","2021","f",0.711266496311873,2,2862,2,84.9357651868715,"nr"
"HIZC1FS18XG1","i","2021","f",0.866604054812342,15,9720,4,14.9656040081754,"r"
"9J7MDQUDY5YH","i","2021","p",0.70165847975295,3,3830,5,34.5955878017414,"r"
"0VXLY7LCWK6F","i","2021","f",0.789725662139244,2,5772,4,39.0997142145846,"r"
"CSGCFQSM4DNA","i","2021","p",0.780219443724491,3,4160,5,50.2406245817371,"r"
"HC37AG2CA9VT","i","2021","f",0.868602430783212,26,13348,4,10.7314954977483,"r"
"OLKJIY8QNERO","i","2021","f",0.84758899377659,13,4614,2,4.24637596339478,"r"
"F0TMFHJ7BN8I","c","2021","p",0.981821725324262,6,19888,8,8.18886158242822,"r"
"329VJ1XNLOWQ","c","2021","f",0.868675461015664,17,37108,4,41.7703282127869,"r"
"DSL2001W1F89","i","2021","f",0.738150948099792,3,3084,2,35.4290289232943,"r"
"4FA8TAD7O2MH","c","2021","f",0.997561868622433,9,13420,2,16.7600946790195,"r"
"16IXMANBCQR1","c","2021","f",0.993371757054701,8,17688,4,5.53900809399784,"r"
"6HGVRALSGYTV","i","2021","p",0.899531421475112,5,1652,2,19.3141663307324,"nr"
"MVIQSV6ZCVE6","i","2021","p",0.853676251769066,2,1426,2,13.6739092413336,"r"
"XH332M5658I2","i","2021","f",0.858229880845174,5,3364,2,9.12026676815003,"r"
"5XZZNEG67W4L","i","2021","f",0.564781604916789,11,10592,4,43.4391983200736,"r"
"S4PF5ZXASVFC","i","2021","f",0.59246089826338,10,10044,4,47.791709000131,"nr"
"NJ1O38KPIE6H","c","2021","f",0.991928235809319,16,30524,4,2.12202574498951,"r"
"4702K38RL0OX","i","2021","f",0.905233088228852,20,11256,4,17.7114164689556,"r"
"TLP53K1LYJEW","i","2021","f",0.852608893010765,10,4054,2,0.0512334750965238,"r"
"62ZWNQQLNXF9","i","2021","f",0.836168467951938,8,7460,4,23.106739091358,"r"
"GPUJQ8KL3O5O","i","2021","f",0.893986166678369,5,3390,2,23.0372686611739,"r"
"FT9T5GLCHNBJ","i","2021","p",0.682973554194905,4,4255,5,48.3417134148009,"nr"
"BOPXF6AVR52O","c","2021","p",0.99065407789778,4,11904,6,11.2499111869816,"r"
"FQ6Z2Q4IKZZR","i","2021","f",0.717325713066384,10,9740,4,43.3980240632212,"r"
"E97RD2SS4EZB","i","2021","f",0.820685630207881,7,3568,2,3.69969336851498,"r"
"2JQ1UJXGAY27","i","2021","p",0.592023410974071,4,858,1,69.0180428474586,"nr"
"GM7OAGKR5JWO","i","2021","f",0.689551227772608,9,8880,4,54.8909959358103,"nr"
"7BAHG141PSYJ","i","2021","f",0.822165258601308,22,6082,2,11.2846691720188,"r"
"PIJ0Q1X6A0UO","i","2021","p",0.855353757785633,5,4095,5,23.6133498965267,"r"
"A6I7YP4QIR1L","i","2021","f",0.828017523232847,11,8480,4,0.00397080011349765,"r"
"JRZHRODWAOKS","c","2021","f",0.992461746197659,11,13850,2,1.02679358795285,"r"
"LVDJS39YFBBE","c","2021","p",0.979917129895184,3,14528,8,1.30956428444163,"r"
"29ZRYUP9649T","i","2021","p",0.911160447811708,3,3760,5,8.41382989659905,"r"
"6VKYBISKWT8T","i","2021","f",0.874722663154825,2,5812,4,2.23286544356624,"r"
"IM3SRIKYVKFP","i","2021","f",0.908573824400082,6,7032,4,4.79722175281495,"r"
"UUYHISAWZQ8U","c","2021","f",0.89562198278727,11,30828,4,26.8732800382656,"r"
"2L1SD9ZLRU40","c","2021","f",0.999863466985989,20,32512,4,0.0155818574130535,"r"
"5YJW8NZQY2KU","i","2021","p",0.84140465926379,4,1592,2,25.8702081935823,"r"
"W9WUM60DUPPQ","i","2021","f",0.898356483308598,4,3320,2,8.54028755798936,"r"
"5M9N0T8M82Y8","c","2021","f",0.993523527015932,17,30956,4,1.11281513795257,"r"
"RBFDQ6UR0KGL","i","2021","f",0.850933020012453,5,3410,2,24.3758637259219,"r"
"K96FTBFB6UB7","i","2021","f",0.90463100575842,10,7984,4,7.7447501980241,"nr"
"HC3JHMXMPTMV","i","2021","p",0.911976006599143,4,784,1,1.07131015509367,"r"
"2RALTASTMCC7","i","2021","p",0.912684494983405,5,824,1,15.9363308949559,"r"
"OGABEEUNNPS4","i","2021","f",0.88422309467569,14,4628,2,21.1726795031194,"r"
"VMIER3L9K181","i","2021","p",0.779534020717256,3,1546,2,36.9104136886511,"nr"
"R3O7HWPXGAVK","i","2021","f",0.83580083985813,12,8828,4,15.0561688374728,"r"
"FLVZHFZMNWLE","i","2021","f",0.894266164042056,9,3856,2,1.01985545163342,"r"
"2XI05HWC3MKZ","c","2021","f",0.992809247961268,17,15486,2,6.49004338122904,"r"
"268QA3HOEBI7","i","2021","p",0.899878741474822,3,758,1,24.9474382493949,"r"
"10JF9JKDUUGA","c","2021","f",0.99981504310621,15,29820,4,12.1181545587803,"r"
"7HKF2DXGL9SG","i","2021","f",0.700544537045062,5,6636,4,28.8029631373329,"nr"
"6SUAVCUG1BTI","i","2021","f",0.669589333445765,5,3344,2,31.6445551893178,"r"
"AVKTJRATW89N","c","2021","p",0.978329315108713,8,8307,3,15.5091140471708,"r"
"93QMSFNUUEDY","i","2021","f",0.785392870730721,10,9480,4,33.1335311649803,"r"
"PGSSMEDJWSM7","i","2021","p",0.564389350777492,4,2637,3,40.265894968665,"r"
"E8PM1D4ZBP84","i","2021","p",0.856138178976253,3,761,1,9.03065867722034,"r"
"DZLYRRT14FTL","i","2021","p",0.893254679301754,3,768,1,9.21777994371951,"r"
"QAWBYZ2ZVS9I","i","2021","f",0.907890982795507,10,8116,4,1.78736661560833,"r"
"0X91H41L7Y9V","i","2021","f",0.623137613967992,8,7892,4,41.8349828506288,"nr"
"S2BA89SMGS2R","i","2021","p",0.835238177198917,4,2388,3,8.15177680458874,"r"
"IN7BZM0IBB7M","i","2021","p",0.691989170317538,2,1380,2,29.1589848684583,"r"
"HZIKZEOQEUQ0","i","2021","f",0.829608207903802,12,8804,4,12.1696374518797,"r"
"GBLTSRPHQ5P5","i","2021","f",0.723412829544395,9,9280,4,29.1221145612126,"r"
"YE0RBTL1UNUA","c","2021","f",0.978820789554156,15,14896,2,1.098049483411,"r"
"Z7HMSI4881IA","i","2021","f",0.912816445780918,7,3616,2,10.5502552120015,"r"
"G6N1V0P9IAI7","i","2021","f",0.758574625151232,11,10600,4,40.6216518288914,"r"
"0U6N6QAR3U12","i","2021","p",0.654025328299031,3,4782,6,56.7646092337496,"nr"
"FSC18ERZ5EM6","i","2021","p",0.892299298997968,3,4632,6,4.20753004379969,"r"
"YTBBPLQJL1U5","i","2021","p",0.849349579010159,6,891,1,8.51865191941667,"r"
"FL3IDX7IXJF8","c","2021","p",0.982396498832386,5,17536,8,3.75830099545419,"r"
"THQNGB7IEHMN","i","2021","f",0.833198940902948,22,5966,2,24.5609568667494,"nr"
"Z9UEPYE5FJRR","i","2021","p",0.868090048953891,5,2493,3,3.23767075587227,"r"
"LEA25RT50GBN","i","2021","p",0.901320738922805,6,1750,2,5.74015597020481,"r"
"B8T947V9EP7B","i","2021","p",0.873516836864874,1,4134,6,10.9891470707953,"r"
"62S05E54M6KW","i","2021","p",0.846907095080242,5,5094,6,18.8091778708622,"r"
"5KPWS5W1FAPD","i","2021","f",0.644798608426936,8,4020,2,31.7171610506687,"r"
"J9GXEWFCCTZM","i","2021","f",0.901682496946305,7,7244,4,0.98639240717006,"nr"
"CX6R3ID2IGYU","c","2021","f",0.984513104830403,10,27260,4,8.11171133257449,"nr"
"MINA1YQF6QKM","i","2021","p",0.858624052638188,3,1532,2,9.11384322446997,"r"
"V5VMKIGIONNU","i","2021","f",0.600434223050252,11,10312,4,43.2867195432015,"r"
"QSJT6CLLNM6J","i","2021","f",0.908810372604057,15,4824,2,13.9861751720309,"r"
"ZOLGEIHO0QDR","c","2021","p",0.859235246758908,1,9776,8,41.862314765615,"nr"
"B1QRMRGTANR4","c","2021","f",0.999560270563234,22,16744,2,0.848291635968984,"r"
"0D1K3RKXB306","i","2021","f",0.870661880597472,18,5372,2,4.91372456308454,"r"
"SVNFBJ9XUVXG","i","2021","f",0.730892076902091,10,4908,2,40.8628736144368,"r"
"9T5I4KVFU5ZM","i","2021","f",0.598895006882958,10,9464,4,92.6950189377963,"nr"
"H031WPCSJAIA","c","2021","f",0.999850926173385,13,28980,4,3.08469645542587,"r"
"V8BTG7D6N404","i","2021","f",0.907847191989422,16,5042,2,9.80058122891933,"r"
"VNUEBYOOTXLQ","c","2021","f",0.994161597746424,19,15948,2,6.69130125828087,"r"
"2EGNVLRR9AW2","i","2021","p",0.713880621711724,3,2421,3,42.466685992939,"r"
"WKYU632D6YE1","i","2021","p",0.909384357705712,5,2496,3,2.2061664745155,"r"
"5LTM82B8MNHJ","i","2021","f",0.859899696437642,14,9316,4,15.6746596796438,"r"
"7HZ6W888FFN1","c","2021","p",0.986197849409655,6,13836,6,0.10136133757002,"r"
"3COSJUD4EV0Y","i","2021","f",0.846986625008285,7,7252,4,8.30612600315362,"r"
"11NSUI2CLQK9","i","2021","p",0.902818611003458,5,4968,6,3.19759220947354,"r"
"N83QD83XK2TP","i","2021","f",0.840670821601525,13,9056,4,16.087404708378,"r"
"7VCA83DT14EH","c","2021","f",0.888646992424037,9,14456,2,29.8311074882524,"r"
"1PRMSB0157TV","i","2021","f",0.854584849737585,9,3912,2,19.8009496182203,"r"
"X6G11S1157A3","i","2021","p",0.651824037404731,3,778,1,39.5500144722376,"r"
"OWYBJA8BIXKB","c","2021","f",0.991895397370681,9,13462,2,2.42723582588969,"r"
"P87PI1DBSZWW","i","2021","f",0.886202729241922,13,4574,2,14.9385408125818,"r"
"EYCUT9TM2F50","i","2021","f",0.865636216877028,19,11216,4,11.4558966597542,"r"
"XYNURRZ49B4G","i","2021","p",0.871436777152121,2,715,1,15.5078776599839,"nr"
"V7NO0LER4K59","i","2021","p",0.736446187458932,4,1814,2,58.65160753144,"nr"
"SNEDVH98PB55","c","2021","f",0.999693436194211,8,17580,4,20.273181989155,"r"
"71XK47VC2BPI","c","2021","f",0.978465279319789,11,27824,4,17.479569629108,"r"
"E1EEBKLNVQNQ","i","2021","p",0.691545047285035,4,5076,6,28.7007964624752,"r"
"MDNOTRTO39KA","i","2021","p",0.715015628631227,5,5634,6,43.4775332336254,"r"
"D74K3HM61IFY","i","2021","p",0.824859212227166,2,1412,2,19.6725861774758,"r"
"486QR8IYB7JN","i","2021","f",0.55780779728666,7,7492,4,68.369546016634,"r"
"1BUQVG4PJVC2","i","2021","f",0.856720551652834,10,8016,4,13.0814504250884,"r"
"8X7BTY6B05EV","i","2021","f",0.834193636411801,7,3594,2,17.3728678794578,"r"
"XNPPZY6R3S41","i","2021","p",0.891738030193373,3,1498,2,24.7381396589908,"r"
"8ZTMZ5Z510KH","i","2021","f",0.828068979876116,17,10232,4,2.58589755278081,"r"
"O4PFKDA46QOK","i","2021","f",0.878005041386932,2,5832,4,11.043276716955,"r"
"G7TU3PQY8UXU","i","2021","p",0.915707169109955,4,1602,2,18.960189409554,"r"
"S9CX8QC3IS6E","i","2021","f",0.858595314556733,7,3602,2,9.09020356368273,"r"
"353OE0XBBH81","i","2021","p",0.896722258031368,4,1612,2,17.2029777243733,"r"
"YG4E37FSZM2R","i","2021","f",0.831681608110666,2,6112,4,9.23991562697029,"r"
"9I5I4ZG3KH83","c","2021","f",0.986327107590623,15,15040,2,2.19429016672075,"nr"
"ZU7HJWUMB8U1","i","2021","p",0.842597442474216,1,676,1,10.9016361320391,"r"
"ZZZGWAR794OC","c","2021","p",0.986161549414974,4,9920,5,0.22157645622572,"r"
"1WA7W7L6D7J4","i","2021","f",0.888584370249882,7,7232,4,15.8751983894035,"nr"
"ZEDUNCTZD5F9","i","2021","f",0.888798648100346,9,3862,2,10.2205761848018,"r"
"XG0IY0W21DP8","i","2021","p",0.89179897188209,3,4632,6,6.53327252715826,"r"
"44GOIG9ZASYU","i","2021","f",0.897593694189563,8,3670,2,13.8721575401723,"r"
"78BYV0FT6RH9","c","2021","p",0.978284595606383,5,13116,6,5.10330994622439,"nr"
"17ED7RI83X0Z","i","2021","f",0.718880771868862,7,3762,2,28.9358911452614,"r"
"1PEFCGMKUSV0","i","2021","f",0.837058496959507,2,6232,4,9.7625233440274,"r"
"1GWCFJ2TUU1I","i","2021","p",0.850870548766106,3,4566,6,9.07421015202999,"r"
"EJZ0LTW6M4B6","i","2021","f",0.693590078409761,14,12696,4,30.764935723177,"r"
"CUQIJ755OI9D","c","2021","p",0.986806310885586,2,7900,5,6.85771864838898,"r"
"ZVAA9ZTCG38P","i","2021","p",0.87118831817992,6,2586,3,5.24234189651906,"r"
"TBLCAZR5OR1X","i","2021","f",0.865084973191842,9,3868,2,1.95695809554309,"r"
"9VUOQ3MEZ041","i","2021","f",0.850668558673933,2,6160,4,17.1832769270986,"r"
"P1Z7YWDUYH0T","i","2021","p",0.900519030923024,4,804,1,6.74613833285065,"r"
"7J12J2H59H8U","c","2021","f",0.998968043955974,16,30372,4,22.3693175678304,"r"
"NKO65NNZ08L6","i","2021","f",0.866074455128983,4,6640,4,11.6993177719118,"r"
"BJU0N694V2DG","i","2021","f",0.596881419280544,5,3482,2,36.4277272600953,"nr"
"2DQUO24NJCI6","i","2021","p",0.880159136774018,2,1454,2,25.6476262292329,"r"
"JD2KHEXZZ3ZX","i","2021","p",0.693073120201007,4,2577,3,131.06161828328,"nr"
"GRXLIN09PBJN","i","2021","f",0.786187844583765,8,8016,4,46.4171209906168,"r"
"YUQUUIYC6XV3","i","2021","f",0.889486800143495,8,7388,4,1.73958651255816,"r"
"JP5RXIGDE21P","i","2021","f",0.708658730681054,8,7812,4,34.5955878017414,"r"
"KCZYFN541W7C","i","2021","f",0.893881759122014,11,8384,4,9.83885787427425,"r"
"RRXAOAQT4F3C","i","2021","f",0.748985221516341,10,9900,4,32.0318686297599,"r"
"TGMLXHKS8Q3F","i","2021","p",0.665966579061933,3,833,1,36.116276559091,"r"
"KSTCPRE2DC9S","i","2021","p",0.834079598383978,2,3615,5,5.20506218075752,"r"
"KKUUSRXIK6LF","c","2021","f",0.98710667653475,13,28812,4,11.1089341364832,"r"
"T0VCEFNVGWRI","i","2021","p",0.906847389666364,1,3430,5,15.1195391686633,"r"
"Q4DA0VASZMKU","i","2021","p",0.880680095944554,5,1644,2,12.1795766009018,"r"
"65KOL185WYRI","i","2021","p",0.8245067481976,2,3675,5,1.80023624415953,"nr"
"TH3JTHY7IC99","i","2021","p",0.778131897072308,2,726,1,28.1077959517051,"nr"
"9KYENAZZZH4L","i","2021","p",0.880024513630196,6,5184,6,2.21535572980154,"r"
"SNT3PQG9DREI","c","2021","f",0.983556966870092,25,17716,2,4.69570520147681,"r"
"0LXSK2BXY9JE","i","2021","p",0.884068057937548,4,4055,5,12.508213785477,"r"
"CCBNBDH7UYRO","i","2021","p",0.843798937583342,2,3675,5,10.7314954977483,"r"
"XOP0OH7FYM6T","i","2021","p",0.675938544003293,4,5094,6,38.0826180695061,"r"
"MAIAO1UVLD2O","i","2021","f",0.896398952240124,8,7448,4,9.769855029881,"r"
"X2DSSDAXT39O","i","2021","f",0.871093445345759,12,4420,2,22.3968675174623,"r"
"R1R7RHYT6D7L","i","2021","f",0.855549271851778,13,4500,2,14.3502011708915,"r"
"A9IAGT37X4GP","i","2021","p",0.831732132406905,7,4540,5,4.74438484715263,"r"
"EXEJZBN9VAL3","i","2021","p",0.611969763925299,3,2295,3,35.3954343392018,"r"
"B4LDNNQZJQJC","c","2021","f",0.994135300477501,13,28772,4,2.51482264995072,"r"
"61F95NBAAXS3","i","2021","f",0.836982031986117,8,7396,4,14.2164397856078,"r"
"9NQ1RWEUBMVN","i","2021","f",0.876779762739316,10,4114,2,5.64952294807881,"r"
"DWJYSHSMDXXC","i","2021","f",0.672675341414288,9,9012,4,38.1739777127717,"r"
"OG8B6U2744E4","i","2021","p",0.652381317177787,2,4182,6,31.1054080432717,"r"
"7CVIUMNJJTRC","i","2021","f",0.904260566290468,14,9304,4,4.97765773907304,"r"
"E0O4HHDNQKGP","i","2021","p",0.875230005672201,3,4566,6,11.5559619572014,"r"
"VPGKHEKA74F6","i","2021","p",0.844454594776034,3,1544,2,13.9861751720309,"r"
"PBH4XD9ZS6VE","c","2021","p",0.995840278142132,4,11586,6,10.1599649175787,"r"
"02HMEC54U3EF","i","2021","f",0.911496534440666,8,7456,4,14.3927627848461,"nr"
"81LE9M87NRST","i","2021","p",0.869388570543379,5,1654,2,11.5825148904696,"nr"
"BXESJDFE7BA1","c","2021","f",0.996418012913782,10,13672,2,8.96611053446188,"r"
"V0QQ7LZMZGOG","c","2021","p",0.978675779867917,5,18208,8,1.98503537753992,"r"
"X6I4R2P87OS8","c","2021","f",0.989548453665339,12,28428,4,4.77038927190006,"r"
"Y7QSUFL0HGJA","c","2021","p",0.984106896887533,5,6702,3,4.11406797751617,"r"
"F87AXJF4LNPK","i","2021","p",0.9038519463595,5,843,1,15.7067344911338,"r"
"TDHWP1LQJZL9","i","2021","f",0.877505804812536,11,8300,4,8.4409498795867,"r"
"J52JY7K4RXDI","c","2021","f",0.88922893643612,12,32316,4,31.4693228936413,"r"
"B2PIU4TOML4B","i","2021","p",0.863205680316314,3,2328,3,0.445541143344849,"nr"
"UELI8FAD96XC","i","2021","p",0.63684922165703,1,2034,3,56.7413134661443,"nr"
"TLCPO7N9YMTU","i","2021","f",0.854342272374779,13,4536,2,17.4554438749328,"r"
"8J475KUQCNG4","i","2021","f",0.820881989616901,15,4884,2,1.25287662734232,"r"
"GOZHBBR9H356","i","2021","f",0.762699756026268,4,3248,2,44.0453134155414,"r"
"COLC669ZR0LD","i","2021","p",0.842884356388822,3,3065,5,21.4975551968876,"r"
"0JL4TR0C0R8F","i","2021","p",0.864446546593681,3,4470,6,8.45279690343887,"r"
"SIBYJ64E6PXI","c","2021","f",0.985653483769856,17,31220,4,2.34760603867471,"r"
"EBN5ZYG2IY0F","i","2021","p",0.74432809012942,5,928,1,37.1578415191237,"r"
"2DS9QNUU1BO3","c","2021","p",0.97803276445251,4,11904,6,0.266807740165707,"r"
"BCSP96U1N604","i","2021","f",0.903454389423132,23,12420,4,4.17031353805214,"r"
"MD3OJNOKNMHI","i","2021","p",0.681884309253655,3,799,1,34.6195847342227,"r"
"UMBGFGKM44QI","i","2021","f",0.702612212859094,8,8048,4,62.8197137414854,"r"
"AZE57M6VZSMR","i","2021","p",0.902564701586962,5,2523,3,19.805377847515,"r"
"ZBCHU0INVWQX","i","2021","f",0.911122903479263,11,4146,2,2.82863017637283,"r"
"5NYYINGU5JRD","i","2021","f",0.822184769548476,11,8420,4,21.440997235562,"r"
"GLQRWWWAK0XK","i","2021","p",0.734751739003696,3,1644,2,28.7680442432377,"nr"
"9MLF5RQRVKWG","i","2021","f",0.694096168363467,12,11108,4,56.6110170607395,"nr"
"VA9OKG9TY57V","i","2021","p",0.872206527022645,1,1338,2,8.41100071091205,"r"
"8H3JDVEMBOEM","i","2021","f",0.890439342586324,17,5140,2,8.86799870990217,"r"
"BDLQX7OMAPLW","i","2021","p",0.642124455468729,3,815,1,97.6794999042406,"nr"
"ORQQDPP76FIQ","i","2021","f",0.661790644703433,9,8984,4,41.0405628649954,"r"
"R5ODF09YFKM2","i","2021","p",0.69010940217413,4,901,1,58.2671838973589,"nr"
"DQ1Y573XD7W2","i","2021","p",0.837486774073914,4,795,1,3.47273122807448,"r"
"7J3QRHX1PGRC","i","2021","p",0.915558293182403,4,800,1,1.95695809554309,"r"
"RXS2QS6KVZZU","i","2021","p",0.829498991956934,5,5112,6,18.9113881951198,"r"
"898XNTJWX884","i","2021","p",0.909643382877111,4,4710,6,14.1067251423374,"nr"
"WK6SY0EC0IOX","c","2021","p",0.995501027747523,4,12192,6,3.50094228610396,"r"
"ERP4MJ5YG3OJ","i","2021","f",0.860431521069258,5,2608,2,18.666922962293,"r"
"479IT80ZP1MG","i","2021","f",0.846996262939647,14,9360,4,3.75094406772405,"r"
"J1MT7HGT3DUB","i","2021","p",0.715939612686634,4,4350,5,51.6644398656614,"nr"
"DFKW4WID1RS0","i","2021","p",0.78121785488911,3,4914,6,34.7497690456424,"r"
"S3ZM4VC8NJD1","i","2021","p",0.648399896896444,2,1482,2,46.2935551417,"r"
"24KIGURSAMUS","i","2021","p",0.851381607959047,8,943,1,14.4782571494579,"nr"
"FW42BIQMGRNA","i","2021","p",0.774058929155581,2,1520,2,27.4274361051533,"r"
"BTP984T411T4","i","2021","f",0.860568332700059,15,9788,4,3.51087595336139,"r"
"2NHKRLZYJY1Q","i","2021","p",0.863403935711831,5,5016,6,14.8693868005648,"r"
"9WIRTYQ9H0UT","i","2021","p",0.8585383753106,4,802,1,24.2964923007921,"r"
"IE3DDKD3NT2K","i","2021","f",0.893062283499166,21,11660,4,16.371222473681,"r"
"83MB35DHBB8I","c","2021","f",0.994951298497617,15,30036,4,12.5986097300972,"r"
"IOKKNUF28OUE","i","2021","f",0.620746156829409,13,11644,4,50.0492448334522,"nr"
"6D2J40JEQWXU","c","2021","p",0.985164466479328,5,6435,3,17.4861484755924,"r"
"UVKH60RB8HF8","i","2021","f",0.705365301552229,8,7940,4,50.4691094507403,"nr"
"2DYNCGCQ17OW","c","2021","p",0.996630077855661,1,7405,5,11.2086892197455,"r"
"WAJNQS1XZBXS","i","2021","f",0.857470576139167,18,5432,2,8.50877684020602,"r"
"X4HOESBCSE0Y","i","2021","f",0.905450328355655,16,5092,2,4.36815474182367,"r"
"O0JHYIL5LNIW","i","2021","p",0.840698445560411,5,1704,2,8.79013633162305,"r"
"TFVYG3SCFZ1G","i","2021","f",0.745278698811308,2,5728,4,74.8753982558291,"nr"
"GG438DN7W5Q9","c","2021","p",0.978143071294762,1,4404,3,3.34227528423071,"r"
"8YFF48TMY50N","i","2021","p",0.678761847619899,4,1680,2,33.4160351088706,"r"
"F9OOUDEPE52Z","i","2021","p",0.896411982858554,2,1448,2,5.68049437366426,"r"
"8JAW1O14Z4LK","c","2021","f",0.98593806111021,14,29328,4,4.47945588827133,"r"
"VR7ZFR4JY7GZ","i","2021","f",0.854168793996796,1,2992,2,5.35653927829117,"r"
"P8XI14IKAJ6P","c","2021","p",0.998134852587245,1,11920,8,19.7344166626385,"r"
"YJSKADF68WU3","c","2021","f",0.995106420782395,7,17252,4,19.5763562041165,"nr"
"WFRJTMNPTXDR","i","2021","f",0.850398760382086,6,5028,4,17.7114164689556,"r"
"HFYSS0X15WGF","i","2021","f",0.867910520322621,19,11056,4,11.3195299664744,"r"
"ZLJDQ9HFNU07","c","2021","f",0.992535584573634,13,29000,4,11.1594043220009,"r"
"9PQ91XHRN3HO","i","2021","p",0.603109967871569,4,1720,2,51.9926502716668,"nr"
"J83B7JZQ8YDV","i","2021","p",0.688780148280784,1,681,1,54.7433338475354,"nr"
"PVZW17FC98J6","i","2021","p",0.604931935248897,2,737,1,37.5894686846498,"r"
"N7WCBI9WXXEM","i","2021","p",0.776363034010865,2,4572,6,32.8160229126427,"r"
"03EPXRNUKCIH","i","2021","p",0.889554007612169,3,758,1,1.76967691630125,"r"
"E93VZ8R0OYBY","i","2021","p",0.87728752437979,3,759,1,7.61840235907584,"r"
"QZ7XP25G25C3","i","2021","p",0.753105038194917,4,5412,6,81.5034943594973,"r"
"RL9U5K1VZW1E","i","2021","f",0.653526266501285,8,4000,2,29.9221944286797,"r"
"8CPEA48PGESE","i","2021","p",0.898281567255035,5,840,1,9.05419043730944,"r"
"3MU486BXQFKE","i","2021","p",0.843293627817184,4,791,1,0.806867145001888,"r"
"S6W23IPTL8BR","c","2021","f",0.99521014621947,14,29592,4,5.83890992967103,"r"
"74OC35LKPY05","i","2021","f",0.869776299921796,4,5476,4,9.18323498337961,"r"
